LAT,LON,YEAR,MO,DY,T2M_RANGE,ALLSKY_SFC_SW_DWN
33.42011,-112.04149,2001,6,11,19.61,8.49
33.42011,-112.04149,2001,6,12,15.84,8.13
33.42011,-112.04149,2001,6,13,14.48,7.99
33.42011,-112.04149,2001,6,14,19.77,8.82
33.42011,-112.04149,2001,6,15,21.12,8.28
33.42011,-112.04149,2001,6,16,20.71,8.55
33.42011,-112.04149,2001,6,17,18.85,8.46
33.42011,-112.04149,2001,6,18,17.86,8.27
33.42011,-112.04149,2001,6,19,17.58,8.47
33.42011,-112.04149,2001,6,20,13.55,7.57
33.42011,-112.04149,2001,6,21,15.3,7.9
33.42011,-112.04149,2001,6,22,14.6,7.27
33.42011,-112.04149,2001,6,23,15.15,6.05
33.42011,-112.04149,2001,6,24,15.61,7.62
33.42011,-112.04149,2001,6,25,11.99,2.62
33.42011,-112.04149,2001,6,26,16.68,8.09
33.42011,-112.04149,2001,6,27,16.74,7.96
33.42011,-112.04149,2001,6,28,18.36,8.06
33.42011,-112.04149,2001,6,29,18.56,7.75
33.42011,-112.04149,2001,6,30,16.47,8.44
33.42011,-112.04149,2001,7,1,16.18,7.57
33.42011,-112.04149,2001,7,2,17.63,7.71
33.42011,-112.04149,2001,7,3,12.84,6.57
33.42011,-112.04149,2001,7,4,13.13,7.06
33.42011,-112.04149,2001,7,5,9.73,5.46
33.42011,-112.04149,2001,7,6,6.51,4.15
33.42011,-112.04149,2001,7,7,12.68,7.61
33.42011,-112.04149,2001,7,8,10.56,4.14
33.42011,-112.04149,2001,7,9,13.91,7.61
33.42011,-112.04149,2001,7,10,12.13,7.78
33.42011,-112.04149,2001,7,11,11.27,7.17
33.42011,-112.04149,2001,7,12,11.44,7.19
33.42011,-112.04149,2001,7,13,13.27,6.97
33.42011,-112.04149,2001,7,14,14.58,7.47
33.42011,-112.04149,2001,7,15,15.74,8.03
33.42011,-112.04149,2001,7,16,18.56,8.07
33.42011,-112.04149,2001,7,17,11.9,7.51
33.42011,-112.04149,2001,7,18,13.68,7.9
33.42011,-112.04149,2001,7,19,15.25,7.77
33.42011,-112.04149,2001,7,20,15.63,7.91
33.42011,-112.04149,2001,7,21,14.02,7.85
33.42011,-112.04149,2001,7,22,15.08,7.99
33.42011,-112.04149,2001,7,23,15.36,5.55
33.42011,-112.04149,2001,7,24,16.89,7.91
33.42011,-112.04149,2001,7,25,13.51,7.17
33.42011,-112.04149,2001,7,26,13.84,7.92
33.42011,-112.04149,2001,7,27,16.74,7.34
33.42011,-112.04149,2001,7,28,17.22,7.24
33.42011,-112.04149,2001,7,29,9.94,7.24
33.42011,-112.04149,2001,7,30,11.33,7.16
33.42011,-112.04149,2001,7,31,13.05,7.23
33.42011,-112.04149,2001,8,1,7.97,6.72
33.42011,-112.04149,2001,8,2,13.36,6.39
33.42011,-112.04149,2001,8,3,13.85,6.79
33.42011,-112.04149,2001,8,4,9.23,7.12
33.42011,-112.04149,2001,8,5,13.89,5.65
33.42011,-112.04149,2001,8,6,15.58,7.01
33.42011,-112.04149,2001,8,7,16.53,5.83
33.42011,-112.04149,2001,8,8,11.3,5.69
33.42011,-112.04149,2001,8,9,7.96,5.64
33.42011,-112.04149,2001,8,10,7.9,7
33.42011,-112.04149,2001,8,11,10.68,5.45
33.42011,-112.04149,2001,8,12,7.42,4.93
33.42011,-112.04149,2001,8,13,8.73,4.82
33.42011,-112.04149,2001,8,14,10.99,5.33
33.42011,-112.04149,2001,8,15,14.19,6.49
33.42011,-112.04149,2001,8,16,15.15,6.17
33.42011,-112.04149,2001,8,17,14.57,6.35
33.42011,-112.04149,2001,8,18,13.04,6.29
33.42011,-112.04149,2001,8,19,12.28,6.43
33.42011,-112.04149,2001,8,20,12.84,6.22
33.42011,-112.04149,2001,8,21,15.39,6.12
33.42011,-112.04149,2001,8,22,16.25,5.97
33.42011,-112.04149,2001,8,23,16.19,6.01
33.42011,-112.04149,2001,8,24,18.19,5.98
33.42011,-112.04149,2001,8,25,18.57,5.67
33.42011,-112.04149,2001,8,26,19.12,5.76
33.42011,-112.04149,2001,8,27,18.7,5.84
33.42011,-112.04149,2001,8,28,16.26,5.79
33.42011,-112.04149,2001,8,29,14.14,6.18
33.42011,-112.04149,2001,8,30,14.38,6
33.42011,-112.04149,2001,8,31,13.76,5.97
33.42011,-112.04149,2001,9,1,14.42,5.9
33.42011,-112.04149,2001,9,2,12.63,5.2
33.42011,-112.04149,2001,9,3,14.54,5.82
33.42011,-112.04149,2001,9,4,16.34,6.3
33.42011,-112.04149,2001,9,5,16.91,6.17
33.42011,-112.04149,2001,9,6,14.26,6.25
33.42011,-112.04149,2001,9,7,17.29,6.29
33.42011,-112.04149,2001,9,8,18.44,6.58
33.42011,-112.04149,2001,9,9,19.46,6.06
33.42011,-112.04149,2001,9,10,17.96,6.13
33.42011,-112.04149,2001,9,11,16,6.35
33.42011,-112.04149,2001,9,12,15.23,5.93
33.42011,-112.04149,2001,9,13,9.21,4.02
33.42011,-112.04149,2001,9,14,6.44,5.39
33.42011,-112.04149,2001,9,15,11.97,5
33.42011,-112.04149,2001,9,16,12.34,5.21
33.42011,-112.04149,2001,9,17,14.82,6.31
33.42011,-112.04149,2001,9,18,16.88,6.6
33.42011,-112.04149,2001,9,19,17.7,5.9
33.42011,-112.04149,2001,9,20,16.21,5.81
33.42011,-112.04149,2001,9,21,16.13,6.05
33.42011,-112.04149,2001,9,22,17.54,5.64
33.42011,-112.04149,2001,9,23,19.96,5.29
33.42011,-112.04149,2001,9,24,15.21,5.85
33.42011,-112.04149,2001,9,25,16.4,5.44
33.42011,-112.04149,2001,9,26,18.8,5.41
33.42011,-112.04149,2001,9,27,17.77,4.87
33.42011,-112.04149,2001,9,28,17.99,4.69
33.42011,-112.04149,2001,9,29,17.32,4.72
33.42011,-112.04149,2001,9,30,14.55,4.54
33.42011,-112.04149,2001,10,1,5.55,3.07
33.42011,-112.04149,2001,10,2,11.83,3.95
33.42011,-112.04149,2001,10,3,10.25,5.68
33.42011,-112.04149,2001,10,4,14.42,5.73
33.42011,-112.04149,2001,10,5,15.61,5.74
33.42011,-112.04149,2001,10,6,10.39,4.03
33.42011,-112.04149,2001,10,7,9.56,4.49
33.42011,-112.04149,2001,10,8,8.28,4.72
33.42011,-112.04149,2001,10,9,12.09,4.49
33.42011,-112.04149,2001,10,10,13.84,5.56
33.42011,-112.04149,2001,10,11,19.08,5.29
33.42011,-112.04149,2001,10,12,13.92,5.55
33.42011,-112.04149,2001,10,13,18.52,5.43
33.42011,-112.04149,2001,10,14,19.42,5.26
33.42011,-112.04149,2001,10,15,18.4,5.3
33.42011,-112.04149,2001,10,16,17.21,4.87
33.42011,-112.04149,2001,10,17,17.05,4.72
33.42011,-112.04149,2001,10,18,15.05,5.04
33.42011,-112.04149,2001,10,19,17.67,4.75
33.42011,-112.04149,2001,10,20,15.58,4.6
33.42011,-112.04149,2001,10,21,17.44,4.18
33.42011,-112.04149,2001,10,22,13.38,4.63
33.42011,-112.04149,2001,10,23,16.05,4.68
33.42011,-112.04149,2001,10,24,15.07,4.71
33.42011,-112.04149,2001,10,25,17.59,4.73
33.42011,-112.04149,2001,10,26,19.55,4.39
33.42011,-112.04149,2001,10,27,15.56,4.06
33.42011,-112.04149,2001,10,28,15.11,4.24
33.42011,-112.04149,2001,10,29,15.69,4.25
33.42011,-112.04149,2001,10,30,16.74,3.79
33.42011,-112.04149,2001,10,31,13.28,3.83
33.42011,-112.04149,2001,11,1,11.86,4.3
33.42011,-112.04149,2001,11,2,15.3,4.12
33.42011,-112.04149,2001,11,3,16.74,3.96
33.42011,-112.04149,2001,11,4,12.19,3.11
33.42011,-112.04149,2001,11,5,10.47,3.72
33.42011,-112.04149,2001,11,6,13.63,4.08
33.42011,-112.04149,2001,11,7,13.46,3.9
33.42011,-112.04149,2001,11,8,15.13,4.04
33.42011,-112.04149,2001,11,9,11.95,3.89
33.42011,-112.04149,2001,11,10,12.09,3.91
33.42011,-112.04149,2001,11,11,13.01,3.88
33.42011,-112.04149,2001,11,12,14.42,3.44
33.42011,-112.04149,2001,11,13,11.17,3.66
33.42011,-112.04149,2001,11,14,14.56,3.92
33.42011,-112.04149,2001,11,15,15.33,3.71
33.42011,-112.04149,2001,11,16,15.71,3.73
33.42011,-112.04149,2001,11,17,15.57,3.51
33.42011,-112.04149,2001,11,18,13.12,2.94
33.42011,-112.04149,2001,11,19,14.35,3.66
33.42011,-112.04149,2001,11,20,14,3.46
33.42011,-112.04149,2001,11,21,15.55,3.59
33.42011,-112.04149,2001,11,22,11.9,2.83
33.42011,-112.04149,2001,11,23,12.32,3.59
33.42011,-112.04149,2001,11,24,14.86,3.43
33.42011,-112.04149,2001,11,25,7.05,2.52
33.42011,-112.04149,2001,11,26,11.78,3.66
33.42011,-112.04149,2001,11,27,13.88,3.88
33.42011,-112.04149,2001,11,28,13.77,3.28
33.42011,-112.04149,2001,11,29,8.11,1.07
33.42011,-112.04149,2001,11,30,10.17,2.62
33.42011,-112.04149,2001,12,1,15.11,3.76
33.42011,-112.04149,2001,12,2,15.87,3.23
33.42011,-112.04149,2001,12,3,14.77,2.99
33.42011,-112.04149,2001,12,4,5.9,1.17
33.42011,-112.04149,2001,12,5,13.09,3.48
33.42011,-112.04149,2001,12,6,18,3.44
33.42011,-112.04149,2001,12,7,17.91,3.61
33.42011,-112.04149,2001,12,8,16.48,3.8
33.42011,-112.04149,2001,12,9,17.14,3.44
33.42011,-112.04149,2001,12,10,10.31,3.04
33.42011,-112.04149,2001,12,11,4.99,0.94
33.42011,-112.04149,2001,12,12,10.46,3.02
33.42011,-112.04149,2001,12,13,13.08,2.89
33.42011,-112.04149,2001,12,14,14.11,2.32
33.42011,-112.04149,2001,12,15,11.32,2.93
33.42011,-112.04149,2001,12,16,14.79,3.2
33.42011,-112.04149,2001,12,17,18.06,3.36
33.42011,-112.04149,2001,12,18,17.06,3.67
33.42011,-112.04149,2001,12,19,20.8,3.63
33.42011,-112.04149,2001,12,20,19.46,2.66
33.42011,-112.04149,2001,12,21,11.16,3.29
33.42011,-112.04149,2001,12,22,13.3,3.47
33.42011,-112.04149,2001,12,23,14.4,2.6
33.42011,-112.04149,2001,12,24,15.88,3.55
33.42011,-112.04149,2001,12,25,17.15,3.48
33.42011,-112.04149,2001,12,26,16.89,3.32
33.42011,-112.04149,2001,12,27,15.34,2.98
33.42011,-112.04149,2001,12,28,14.97,1.6
33.42011,-112.04149,2001,12,29,10.73,1.28
33.42011,-112.04149,2001,12,30,11.17,3.15
33.42011,-112.04149,2001,12,31,10.92,3.19
33.42011,-112.04149,2002,1,1,14.48,3.15
33.42011,-112.04149,2002,1,2,12.52,2.76
33.42011,-112.04149,2002,1,3,11,2.36
33.42011,-112.04149,2002,1,4,14.78,3.17
33.42011,-112.04149,2002,1,5,14.64,3.06
33.42011,-112.04149,2002,1,6,18.05,2.77
33.42011,-112.04149,2002,1,7,19.14,2.61
33.42011,-112.04149,2002,1,8,18.55,3.2
33.42011,-112.04149,2002,1,9,11.44,2.12
33.42011,-112.04149,2002,1,10,13.49,3.5
33.42011,-112.04149,2002,1,11,14.43,3.45
33.42011,-112.04149,2002,1,12,18.36,3.37
33.42011,-112.04149,2002,1,13,15.82,3.49
33.42011,-112.04149,2002,1,14,18.19,3.37
33.42011,-112.04149,2002,1,15,11.87,1.97
33.42011,-112.04149,2002,1,16,11.68,2.55
33.42011,-112.04149,2002,1,17,12.53,3.48
33.42011,-112.04149,2002,1,18,12.6,3.52
33.42011,-112.04149,2002,1,19,14.76,3.2
33.42011,-112.04149,2002,1,20,14.28,3.95
33.42011,-112.04149,2002,1,21,18.24,3.9
33.42011,-112.04149,2002,1,22,16.19,3.63
33.42011,-112.04149,2002,1,23,11.67,3.49
33.42011,-112.04149,2002,1,24,17.04,4.08
33.42011,-112.04149,2002,1,25,19.94,3.94
33.42011,-112.04149,2002,1,26,19.79,4.08
33.42011,-112.04149,2002,1,27,13.37,2.54
33.42011,-112.04149,2002,1,28,9.06,2.37
33.42011,-112.04149,2002,1,29,9.3,3.69
33.42011,-112.04149,2002,1,30,11.08,3.81
33.42011,-112.04149,2002,1,31,14.33,4.12
33.42011,-112.04149,2002,2,1,18.9,3.65
33.42011,-112.04149,2002,2,2,9.7,3.02
33.42011,-112.04149,2002,2,3,14.42,4.33
33.42011,-112.04149,2002,2,4,14.46,4.09
33.42011,-112.04149,2002,2,5,15.59,4.7
33.42011,-112.04149,2002,2,6,17.43,4.47
33.42011,-112.04149,2002,2,7,20.05,4.71
33.42011,-112.04149,2002,2,8,16.95,4.54
33.42011,-112.04149,2002,2,9,15.92,4.85
33.42011,-112.04149,2002,2,10,18.07,4.93
33.42011,-112.04149,2002,2,11,20.06,4.75
33.42011,-112.04149,2002,2,12,21.02,4.67
33.42011,-112.04149,2002,2,13,18.47,3.98
33.42011,-112.04149,2002,2,14,15.08,4.25
33.42011,-112.04149,2002,2,15,14.44,4.4
33.42011,-112.04149,2002,2,16,18.62,3.28
33.42011,-112.04149,2002,2,17,11.11,2.54
33.42011,-112.04149,2002,2,18,11.85,4.54
33.42011,-112.04149,2002,2,19,16.48,5.04
33.42011,-112.04149,2002,2,20,16.1,4.77
33.42011,-112.04149,2002,2,21,18.67,5.3
33.42011,-112.04149,2002,2,22,20.37,5.46
33.42011,-112.04149,2002,2,23,18.86,4.03
33.42011,-112.04149,2002,2,24,18.63,5.26
33.42011,-112.04149,2002,2,25,20.84,5.84
33.42011,-112.04149,2002,2,26,19.58,6.02
33.42011,-112.04149,2002,2,27,14.55,4.55
33.42011,-112.04149,2002,2,28,16.4,5.97
33.42011,-112.04149,2002,3,1,14.66,5
33.42011,-112.04149,2002,3,2,14.61,5.57
33.42011,-112.04149,2002,3,3,19.03,5.92
33.42011,-112.04149,2002,3,4,22.99,5.93
33.42011,-112.04149,2002,3,5,21.26,5.74
33.42011,-112.04149,2002,3,6,18.39,5.15
33.42011,-112.04149,2002,3,7,15.2,3.74
33.42011,-112.04149,2002,3,8,13.23,5.23
33.42011,-112.04149,2002,3,9,20.79,5.91
33.42011,-112.04149,2002,3,10,20.11,5.24
33.42011,-112.04149,2002,3,11,19.04,5.56
33.42011,-112.04149,2002,3,12,19.24,5.54
33.42011,-112.04149,2002,3,13,16.76,5.75
33.42011,-112.04149,2002,3,14,13.51,6.15
33.42011,-112.04149,2002,3,15,15.28,6.28
33.42011,-112.04149,2002,3,16,13.53,4.96
33.42011,-112.04149,2002,3,17,15.24,5.94
33.42011,-112.04149,2002,3,18,11.96,4.45
33.42011,-112.04149,2002,3,19,19.61,6.62
33.42011,-112.04149,2002,3,20,23.34,6.86
33.42011,-112.04149,2002,3,21,22.61,5.64
33.42011,-112.04149,2002,3,22,18.88,6.75
33.42011,-112.04149,2002,3,23,15.11,5.82
33.42011,-112.04149,2002,3,24,13.4,6.12
33.42011,-112.04149,2002,3,25,17.02,6.76
33.42011,-112.04149,2002,3,26,18.98,6.84
33.42011,-112.04149,2002,3,27,17.78,6.97
33.42011,-112.04149,2002,3,28,14.78,1.87
33.42011,-112.04149,2002,3,29,11.43,5.68
33.42011,-112.04149,2002,3,30,19.06,7.36
33.42011,-112.04149,2002,3,31,20.66,7.37
33.42011,-112.04149,2002,4,1,19.03,7.45
33.42011,-112.04149,2002,4,2,17.56,7.39
33.42011,-112.04149,2002,4,3,16.89,5.84
33.42011,-112.04149,2002,4,4,18.72,5.9
33.42011,-112.04149,2002,4,5,16.31,5.4
33.42011,-112.04149,2002,4,6,11.88,4.05
33.42011,-112.04149,2002,4,7,15.31,6.9
33.42011,-112.04149,2002,4,8,17.6,6.67
33.42011,-112.04149,2002,4,9,16.32,6.24
33.42011,-112.04149,2002,4,10,15.49,6.11
33.42011,-112.04149,2002,4,11,19.18,7.14
33.42011,-112.04149,2002,4,12,17.7,6.42
33.42011,-112.04149,2002,4,13,17.82,6.8
33.42011,-112.04149,2002,4,14,19.28,6.93
33.42011,-112.04149,2002,4,15,14.9,5.78
33.42011,-112.04149,2002,4,16,13.52,6.14
33.42011,-112.04149,2002,4,17,16.14,7.01
33.42011,-112.04149,2002,4,18,17.65,7.72
33.42011,-112.04149,2002,4,19,16.07,7.27
33.42011,-112.04149,2002,4,20,16.35,7.04
33.42011,-112.04149,2002,4,21,20.89,7.38
33.42011,-112.04149,2002,4,22,20.98,7.56
33.42011,-112.04149,2002,4,23,18.34,6.86
33.42011,-112.04149,2002,4,24,16.96,6.38
33.42011,-112.04149,2002,4,25,14.03,7.34
33.42011,-112.04149,2002,4,26,12.25,7.46
33.42011,-112.04149,2002,4,27,14.64,7.33
33.42011,-112.04149,2002,4,28,18.37,7.46
33.42011,-112.04149,2002,4,29,14.12,7.43
33.42011,-112.04149,2002,4,30,17.52,7.06
33.42011,-112.04149,2002,5,1,12.01,6.82
33.42011,-112.04149,2002,5,2,15.83,7.56
33.42011,-112.04149,2002,5,3,16.91,7.33
33.42011,-112.04149,2002,5,4,18.95,7.38
33.42011,-112.04149,2002,5,5,17.56,7.61
33.42011,-112.04149,2002,5,6,20.29,7.64
33.42011,-112.04149,2002,5,7,17.3,7.81
33.42011,-112.04149,2002,5,8,17.89,8.04
33.42011,-112.04149,2002,5,9,19.85,8.21
33.42011,-112.04149,2002,5,10,17.86,8.44
33.42011,-112.04149,2002,5,11,17.4,8.25
33.42011,-112.04149,2002,5,12,19.5,8.05
33.42011,-112.04149,2002,5,13,22.77,8.03
33.42011,-112.04149,2002,5,14,18.05,8.16
33.42011,-112.04149,2002,5,15,18.8,8.57
33.42011,-112.04149,2002,5,16,19.9,8.03
33.42011,-112.04149,2002,5,17,18.46,8.73
33.42011,-112.04149,2002,5,18,20.38,8.77
33.42011,-112.04149,2002,5,19,13.59,7.94
33.42011,-112.04149,2002,5,20,17.05,8.45
33.42011,-112.04149,2002,5,21,12.88,8.29
33.42011,-112.04149,2002,5,22,17.57,8.38
33.42011,-112.04149,2002,5,23,17.59,8.33
33.42011,-112.04149,2002,5,24,18.17,8.83
33.42011,-112.04149,2002,5,25,18.4,8.13
33.42011,-112.04149,2002,5,26,15.49,6.6
33.42011,-112.04149,2002,5,27,17.49,7.82
33.42011,-112.04149,2002,5,28,18.69,8.85
33.42011,-112.04149,2002,5,29,21.65,8.78
33.42011,-112.04149,2002,5,30,21.38,7.87
33.42011,-112.04149,2002,5,31,17.72,5.75
33.42011,-112.04149,2002,6,1,15.34,8.4
33.42011,-112.04149,2002,6,2,18.48,7.85
33.42011,-112.04149,2002,6,3,15.49,7.76
33.42011,-112.04149,2002,6,4,18.24,8.36
33.42011,-112.04149,2002,6,5,20.39,8
33.42011,-112.04149,2002,6,6,19.66,7.94
33.42011,-112.04149,2002,6,7,18.49,7.91
33.42011,-112.04149,2002,6,8,18.55,8.44
33.42011,-112.04149,2002,6,9,16.22,8.68
33.42011,-112.04149,2002,6,10,17.84,8.53
33.42011,-112.04149,2002,6,11,18,8.44
33.42011,-112.04149,2002,6,12,18.4,8.39
33.42011,-112.04149,2002,6,13,18.94,8.64
33.42011,-112.04149,2002,6,14,18.28,8.61
33.42011,-112.04149,2002,6,15,17.06,8.51
33.42011,-112.04149,2002,6,16,18.25,8.72
33.42011,-112.04149,2002,6,17,19.32,8.11
33.42011,-112.04149,2002,6,18,19.49,8.57
33.42011,-112.04149,2002,6,19,19.09,8.65
33.42011,-112.04149,2002,6,20,19.68,8.12
33.42011,-112.04149,2002,6,21,17.49,7.77
33.42011,-112.04149,2002,6,22,19.45,8.24
33.42011,-112.04149,2002,6,23,20.25,8.36
33.42011,-112.04149,2002,6,24,19.25,7.76
33.42011,-112.04149,2002,6,25,17.94,7.19
33.42011,-112.04149,2002,6,26,15.71,7.15
33.42011,-112.04149,2002,6,27,15.14,8.28
33.42011,-112.04149,2002,6,28,19.55,8.77
33.42011,-112.04149,2002,6,29,18.1,8.44
33.42011,-112.04149,2002,6,30,17.95,8.19
33.42011,-112.04149,2002,7,1,13.88,7.33
33.42011,-112.04149,2002,7,2,13.96,6.25
33.42011,-112.04149,2002,7,3,15.43,7.37
33.42011,-112.04149,2002,7,4,17.31,8.01
33.42011,-112.04149,2002,7,5,18.17,7.56
33.42011,-112.04149,2002,7,6,17.49,8.04
33.42011,-112.04149,2002,7,7,17.78,7.77
33.42011,-112.04149,2002,7,8,18.89,8
33.42011,-112.04149,2002,7,9,14.99,7.9
33.42011,-112.04149,2002,7,10,13.49,6.2
33.42011,-112.04149,2002,7,11,15.09,6.79
33.42011,-112.04149,2002,7,12,15.16,7.38
33.42011,-112.04149,2002,7,13,15.01,7.63
33.42011,-112.04149,2002,7,14,13.23,7.31
33.42011,-112.04149,2002,7,15,10.68,4.9
33.42011,-112.04149,2002,7,16,11.19,6.73
33.42011,-112.04149,2002,7,17,11.68,7.3
33.42011,-112.04149,2002,7,18,12.96,6.8
33.42011,-112.04149,2002,7,19,14.6,7.62
33.42011,-112.04149,2002,7,20,15.37,7.82
33.42011,-112.04149,2002,7,21,14.49,7.63
33.42011,-112.04149,2002,7,22,12.91,7.77
33.42011,-112.04149,2002,7,23,13.12,6.84
33.42011,-112.04149,2002,7,24,12.49,6.56
33.42011,-112.04149,2002,7,25,13.95,7.28
33.42011,-112.04149,2002,7,26,13.4,7.23
33.42011,-112.04149,2002,7,27,13.72,6.94
33.42011,-112.04149,2002,7,28,14.27,6.97
33.42011,-112.04149,2002,7,29,18.04,7.15
33.42011,-112.04149,2002,7,30,10.49,6.17
33.42011,-112.04149,2002,7,31,9.22,4.18
33.42011,-112.04149,2002,8,1,14.44,5.91
33.42011,-112.04149,2002,8,2,14.41,6.66
33.42011,-112.04149,2002,8,3,12.55,7.01
33.42011,-112.04149,2002,8,4,9.8,7.4
33.42011,-112.04149,2002,8,5,12.62,5.34
33.42011,-112.04149,2002,8,6,12.44,7.05
33.42011,-112.04149,2002,8,7,15.3,7.58
33.42011,-112.04149,2002,8,8,16.21,7.25
33.42011,-112.04149,2002,8,9,17.74,7.16
33.42011,-112.04149,2002,8,10,17.71,7.13
33.42011,-112.04149,2002,8,11,16.46,6.99
33.42011,-112.04149,2002,8,12,15.97,7.06
33.42011,-112.04149,2002,8,13,15.71,7.07
33.42011,-112.04149,2002,8,14,15.8,7.41
33.42011,-112.04149,2002,8,15,16.91,6.48
33.42011,-112.04149,2002,8,16,15.48,6.43
33.42011,-112.04149,2002,8,17,14.2,7.13
33.42011,-112.04149,2002,8,18,14.53,6.73
33.42011,-112.04149,2002,8,19,10.41,3.74
33.42011,-112.04149,2002,8,20,13.2,6.03
33.42011,-112.04149,2002,8,21,16.07,6.98
33.42011,-112.04149,2002,8,22,15.7,6.74
33.42011,-112.04149,2002,8,23,16.78,6.6
33.42011,-112.04149,2002,8,24,18.12,6.05
33.42011,-112.04149,2002,8,25,20.56,6.07
33.42011,-112.04149,2002,8,26,19.43,6.18
33.42011,-112.04149,2002,8,27,18.62,6.08
33.42011,-112.04149,2002,8,28,17.43,6.33
33.42011,-112.04149,2002,8,29,15.43,6.13
33.42011,-112.04149,2002,8,30,16.3,5.95
33.42011,-112.04149,2002,8,31,17.41,5.61
33.42011,-112.04149,2002,9,1,15.63,6.19
33.42011,-112.04149,2002,9,2,15.86,6.46
33.42011,-112.04149,2002,9,3,16.55,6.31
33.42011,-112.04149,2002,9,4,16.26,5.98
33.42011,-112.04149,2002,9,5,12.29,5.1
33.42011,-112.04149,2002,9,6,12.75,5.1
33.42011,-112.04149,2002,9,7,8.13,3.97
33.42011,-112.04149,2002,9,8,8.49,3.72
33.42011,-112.04149,2002,9,9,9.1,2.63
33.42011,-112.04149,2002,9,10,8.79,4.55
33.42011,-112.04149,2002,9,11,13.83,6.03
33.42011,-112.04149,2002,9,12,14.88,5.69
33.42011,-112.04149,2002,9,13,16.57,6.15
33.42011,-112.04149,2002,9,14,17.4,6.07
33.42011,-112.04149,2002,9,15,14.35,5.45
33.42011,-112.04149,2002,9,16,16.27,5.4
33.42011,-112.04149,2002,9,17,14.73,5.5
33.42011,-112.04149,2002,9,18,11.92,5.31
33.42011,-112.04149,2002,9,19,16.09,5.31
33.42011,-112.04149,2002,9,20,15.78,5.05
33.42011,-112.04149,2002,9,21,16.8,5.27
33.42011,-112.04149,2002,9,22,19.55,5.27
33.42011,-112.04149,2002,9,23,19.49,5.27
33.42011,-112.04149,2002,9,24,19.57,5.16
33.42011,-112.04149,2002,9,25,19.12,4.95
33.42011,-112.04149,2002,9,26,16.72,4.96
33.42011,-112.04149,2002,9,27,15.67,3.89
33.42011,-112.04149,2002,9,28,15.72,4.31
33.42011,-112.04149,2002,9,29,13.66,5.12
33.42011,-112.04149,2002,9,30,16,4.7
33.42011,-112.04149,2002,10,1,14.28,4.86
33.42011,-112.04149,2002,10,2,12.01,4.39
33.42011,-112.04149,2002,10,3,14.63,4.54
33.42011,-112.04149,2002,10,4,17.99,4.7
33.42011,-112.04149,2002,10,5,16.48,5.61
33.42011,-112.04149,2002,10,6,18.62,5.56
33.42011,-112.04149,2002,10,7,17.21,5.14
33.42011,-112.04149,2002,10,8,16.14,4.77
33.42011,-112.04149,2002,10,9,17.92,5.16
33.42011,-112.04149,2002,10,10,18.11,4.73
33.42011,-112.04149,2002,10,11,15.74,4.32
33.42011,-112.04149,2002,10,12,11.83,3.02
33.42011,-112.04149,2002,10,13,15.52,4.61
33.42011,-112.04149,2002,10,14,12.86,4.12
33.42011,-112.04149,2002,10,15,14.81,4.67
33.42011,-112.04149,2002,10,16,14.58,4.6
33.42011,-112.04149,2002,10,17,11.7,3.47
33.42011,-112.04149,2002,10,18,13.19,4.59
33.42011,-112.04149,2002,10,19,13.86,4.59
33.42011,-112.04149,2002,10,20,13.75,3.91
33.42011,-112.04149,2002,10,21,14.67,3.85
33.42011,-112.04149,2002,10,22,12.43,4.08
33.42011,-112.04149,2002,10,23,12.29,3.77
33.42011,-112.04149,2002,10,24,12.82,4.34
33.42011,-112.04149,2002,10,25,13.01,4.2
33.42011,-112.04149,2002,10,26,10.11,2.57
33.42011,-112.04149,2002,10,27,9.88,3.26
33.42011,-112.04149,2002,10,28,13.45,4.51
33.42011,-112.04149,2002,10,29,14.83,4.26
33.42011,-112.04149,2002,10,30,15.67,4.36
33.42011,-112.04149,2002,10,31,12.13,3.91
33.42011,-112.04149,2002,11,1,12.46,3.45
33.42011,-112.04149,2002,11,2,12.38,4.17
33.42011,-112.04149,2002,11,3,11.89,3.99
33.42011,-112.04149,2002,11,4,13.43,4.22
33.42011,-112.04149,2002,11,5,16.5,4.5
33.42011,-112.04149,2002,11,6,20.93,4.54
33.42011,-112.04149,2002,11,7,17.35,3.06
33.42011,-112.04149,2002,11,8,10.45,1.78
33.42011,-112.04149,2002,11,9,12.12,3.28
33.42011,-112.04149,2002,11,10,12.18,3.88
33.42011,-112.04149,2002,11,11,14.42,3.91
33.42011,-112.04149,2002,11,12,17.7,4.06
33.42011,-112.04149,2002,11,13,15.56,3.87
33.42011,-112.04149,2002,11,14,15.87,3.87
33.42011,-112.04149,2002,11,15,16.49,3.9
33.42011,-112.04149,2002,11,16,15.82,3.69
33.42011,-112.04149,2002,11,17,15.55,3.33
33.42011,-112.04149,2002,11,18,17.35,3.79
33.42011,-112.04149,2002,11,19,19.14,3.66
33.42011,-112.04149,2002,11,20,19.81,3.59
33.42011,-112.04149,2002,11,21,18.42,3.68
33.42011,-112.04149,2002,11,22,18.57,3.78
33.42011,-112.04149,2002,11,23,15.34,3.54
33.42011,-112.04149,2002,11,24,14.78,3.21
33.42011,-112.04149,2002,11,25,11.69,2.44
33.42011,-112.04149,2002,11,26,15.82,2.35
33.42011,-112.04149,2002,11,27,13,3.42
33.42011,-112.04149,2002,11,28,15.08,2.68
33.42011,-112.04149,2002,11,29,8.46,2.51
